TIMESLOT,dayofWeek,temp,feelslike,dew,humidity,windspeed,isHoliday,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
12/6/2018 22:00:00,Thursday,59,59,51.8,77,0,0,2343.58,959.54,496.34,758.77,84.94,21.86,22.13
12/6/2018 23:00:00,Thursday,55.3,55.3,53.2,92.41,0,0,2091.92,831.35,462.28,695.66,64.08,18.67,19.88
12/7/2018 0:00:00,Friday,57.2,57.2,50,76.84,0,0,1739.44,681.47,364.97,607.36,52.13,16.99,16.52
12/7/2018 1:00:00,Friday,55.4,55.4,50,82.01,0,0,1579.63,612.95,326.02,564.22,45.2,16.23,15.01
12/7/2018 2:00:00,Friday,52.7,52.7,51.5,95.49,0,0,1481.55,583.04,290.78,540.21,37.11,16.34,14.07
12/7/2018 3:00:00,Friday,53.6,53.6,50,87.57,0,0,1446.85,577.44,279.04,524.09,36.05,16.49,13.74
12/7/2018 4:00:00,Friday,53.6,53.6,50,87.57,0,0,1428.12,574.65,266.58,517.46,38.82,17.05,13.56
12/7/2018 5:00:00,Friday,51.1,51.1,50,95.98,0,0,1632.93,678.97,306.33,567.68,43.45,20.67,15.83
12/7/2018 6:00:00,Friday,51.8,51.8,50,93.55,0,0,2403.53,1054.79,476.53,763.22,56.44,29.72,22.83
12/7/2018 7:00:00,Friday,50.3,50.3,50,98.88,0.6,0,3206.48,1384.37,690.66,984.14,83.78,33.07,30.46
12/7/2018 8:00:00,Friday,53.3,53.3,50.4,89.77,2.5,0,3329.59,1433.45,719.25,1023.16,90.38,31.71,31.64
12/7/2018 9:00:00,Friday,59,59,50,72.03,4.7,0,3333.77,1425.21,705.29,1029.9,112.2,29.5,31.67
12/7/2018 10:00:00,Friday,65.6,65.6,51.8,61.04,3.8,0,3594,1458.43,775.36,1173.65,124.39,28.03,34.14
12/7/2018 11:00:00,Friday,69.4,69.4,50.6,51.19,4.8,0,3542.34,1434.4,751.6,1175.37,120.43,26.89,33.65
12/7/2018 12:00:00,Friday,72.8,72.8,51.8,47.71,6,0,3412.79,1346.73,774.65,1120.07,113.62,25.3,32.42
12/7/2018 13:00:00,Friday,74.6,74.6,51.8,44.91,9.2,0,3138.28,1207.02,699.85,1060.21,117.46,23.92,29.82
12/7/2018 14:00:00,Friday,74.7,74.7,54.8,49.88,6.2,0,2967.54,1128.82,662.69,1022.01,103.08,22.75,28.19
12/7/2018 15:00:00,Friday,73.4,73.4,54.8,52.16,5.3,0,2947.29,1129.73,635.1,1029.52,103.28,21.67,27.99
12/7/2018 16:00:00,Friday,73.4,73.4,54.5,51.58,3.2,0,2878.98,1106.4,606.01,1016.19,101.36,21.68,27.34
12/7/2018 17:00:00,Friday,72.2,72.2,53.6,52.08,2.8,0,2991.21,1181.24,629.5,1020.56,107.24,24.25,28.42
12/7/2018 18:00:00,Friday,66.2,66.2,54.2,65.23,2.4,0,3342.89,1328.45,726.33,1104.35,122.02,27.95,33.79
12/7/2018 19:00:00,Friday,64.4,64.4,48.2,55.66,3.4,0,3230.02,1315.08,704.39,1049.33,102.78,27.75,30.69
12/7/2018 20:00:00,Friday,56.6,56.6,53.5,89.16,0,0,3065.68,1255.64,658,993.38,102.74,26.8,29.12
12/7/2018 21:00:00,Friday,59,59,50,72.03,0,0,2646.39,1122.54,568.04,825.46,80.34,25.04,24.97
12/7/2018 22:00:00,Friday,55.4,55.4,50,82.01,0,0,2428.58,1024.21,507.45,776.63,74.43,22.78,23.08
12/7/2018 23:00:00,Friday,53.2,53.2,51.5,93.96,0,0,2131.19,870.68,459.24,699.4,62.01,19.61,20.25
12/8/2018 0:00:00,Saturday,53.6,53.6,48.2,81.88,0,0,1776.86,734.58,375.81,579.41,52.73,17.44,16.89
12/8/2018 1:00:00,Saturday,51.8,51.8,48.2,87.48,0,0,1659.77,664.63,331.28,587.05,44.18,16.86,15.77
12/8/2018 2:00:00,Saturday,50.9,50.9,49.8,96.2,0,0,1573.62,630.93,305.74,564.87,40.61,16.51,14.96
12/8/2018 3:00:00,Saturday,48.2,48.2,46.4,93.45,0,0,1501.96,605.79,286.78,537.96,40.71,16.45,14.27
12/8/2018 4:00:00,Saturday,48.2,48.2,48.2,100,0,0,1517.26,622.84,288.25,538.4,36.18,17.17,14.42
12/8/2018 5:00:00,Saturday,48.7,48.7,48,97.38,0,0,1668.05,711.55,311.17,570.78,39.46,19.24,15.85
12/8/2018 6:00:00,Saturday,46.4,46.4,46.4,100,0,0,2214.34,976.35,439.38,704.41,48.6,24.56,21.04
12/8/2018 7:00:00,Saturday,47.9,47.9,47.9,100,0.6,0,2651.53,1163.03,550.58,821.51,62.48,28.75,25.18
12/8/2018 8:00:00,Saturday,50.4,50.4,49.7,97.48,1.9,0,3183.55,1314.72,748.28,973.83,86.4,30.08,30.24
12/8/2018 9:00:00,Saturday,53.3,53.3,50.3,89.48,0.6,0,3315.59,1456.27,701.06,1004.8,92.2,29.75,31.51
12/8/2018 10:00:00,Saturday,63.2,63.2,51.8,66.34,1.9,0,3538.12,1521.22,757.81,1096.45,103.14,25.89,33.61
12/8/2018 11:00:00,Saturday,69.7,69.7,54.7,58.96,2.4,0,3454.75,1446.69,777,1070.77,102.41,25.06,32.82
12/8/2018 12:00:00,Saturday,74.6,74.6,50.6,42.94,4.7,0,3307.85,1390.44,743.16,1023.29,96.24,23.3,31.42
12/8/2018 13:00:00,Saturday,74.9,74.9,50.6,42.5,4.9,0,2966.58,1268.73,683.65,867.45,96.7,21.88,28.17
12/8/2018 14:00:00,Saturday,74.9,74.9,51.5,43.94,4.8,0,2746.39,1165.86,628.33,817.66,89.39,19.06,26.09
12/8/2018 15:00:00,Saturday,75.2,75.2,49.7,40.71,4.9,0,2680.76,1113.16,623.7,821.52,79.14,18.14,25.1
12/8/2018 16:00:00,Saturday,73.4,73.4,54.5,51.58,1.9,0,2642.77,1089.09,612.62,814.37,83.06,18.52,25.11
12/8/2018 17:00:00,Saturday,68.1,68.1,57.5,68.87,0,0,2730.24,1132.1,614.79,842.25,93.87,21.29,25.94
12/8/2018 18:00:00,Saturday,63.2,63.2,57.5,81.59,0.8,0,3142.15,1345.17,729.67,911.91,99.77,25.34,30.29
12/8/2018 19:00:00,Saturday,62.6,62.6,50,63.4,3.4,0,3099.25,1323.28,702.24,908.29,108.8,27.19,29.45
12/8/2018 20:00:00,Saturday,57.8,57.8,54.2,87.97,0.4,0,2914.82,1259.61,663.86,845.85,95.61,26.36,23.53
12/8/2018 21:00:00,Saturday,60.8,60.8,50,67.56,0,0,2618.28,1158.46,575.62,744.97,89.54,24.82,24.87
12/8/2018 22:00:00,Saturday,60.8,60.8,50,67.56,0,0,2355.74,1020.14,512.45,698.53,79.11,23.14,22.37
12/8/2018 23:00:00,Saturday,55,55,51.7,88.78,0.9,0,2051.94,879.46,437.72,623.35,72.26,19.66,19.49
12/9/2018 0:00:00,Sunday,57.2,57.2,48.2,71.85,0,0,1755.09,736.9,375.17,552.38,55.96,18.01,16.67
12/9/2018 1:00:00,Sunday,55.4,55.4,48.2,76.68,0,0,1564.11,650.08,325.46,505.98,50.56,17.17,14.86
12/9/2018 2:00:00,Sunday,52.3,52.3,50.7,94.16,0,0,1488.47,611.24,298.06,500.18,48.22,16.64,14.13
12/9/2018 3:00:00,Sunday,53.6,53.6,48.2,81.88,0,0,1427.57,593.03,284.05,476.65,43.74,16.55,13.55
12/9/2018 4:00:00,Sunday,51.8,51.8,48.2,87.48,0,0,1423.74,597.79,274.46,477.06,43.92,16.99,13.52
12/9/2018 5:00:00,Sunday,50,50,48.1,93.4,0,0,1559.54,664.39,306.36,511.12,44.46,18.4,14.81
12/9/2018 6:00:00,Sunday,51.8,51.8,46.4,81.75,0,0,1903.72,821.5,387.04,601.47,53.63,22,18.08
12/9/2018 7:00:00,Sunday,50,50,47.9,92.45,0,0,2393.44,1020.13,524.19,736.97,64.77,24.23,23.15
12/9/2018 8:00:00,Sunday,51.8,51.8,48.6,88.6,0,0,2931.96,1233.92,640.99,924.89,76.21,28.09,27.86
12/9/2018 9:00:00,Sunday,56.3,56.3,53.3,89.61,0,0,3169.85,1349.77,693.38,973.38,94.13,29.49,29.7
12/9/2018 10:00:00,Sunday,68,68,49.4,51.37,1.9,0,3466.94,1420.49,786.48,1123.29,75.51,28.23,32.94
12/9/2018 11:00:00,Sunday,71.3,71.3,50,46.93,2.4,0,3507.56,1446.56,778.4,1137.99,84.91,26.38,33.32
12/9/2018 12:00:00,Sunday,74.9,74.9,49.7,41.12,1,0,3370.54,1430.27,767.21,1035.45,81.18,24.41,32.02
12/9/2018 13:00:00,Sunday,74.9,74.9,49.4,40.66,4.9,0,3078.04,1304.23,679.05,954.02,88.68,22.82,29.24
12/9/2018 14:00:00,Sunday,76.3,76.3,50.7,40.75,3.3,0,2808.72,1155.82,624.73,905.75,74.91,20.83,26.68
12/9/2018 15:00:00,Sunday,76.7,76.7,49.4,38.27,3.8,0,2671.06,1076.99,580.71,896.15,72.91,18.92,25.38
12/9/2018 16:00:00,Sunday,74.9,74.9,53.6,47.46,2.8,0,2557.12,1018.54,559.83,859.14,76.09,19.23,24.29
12/9/2018 17:00:00,Sunday,68.1,68.1,56.9,67.45,0,0,2619.39,1045.36,576.96,868.69,80.67,21.25,26.46
12/9/2018 18:00:00,Sunday,64.4,64.4,58.4,80.8,0,0,2997.53,1225.62,666.24,953.84,97.52,25.83,28.48
12/9/2018 19:00:00,Sunday,60.8,60.8,46.4,59.04,0,0,2940.02,1197.36,654.25,931.15,102.92,26.41,27.93
12/9/2018 20:00:00,Sunday,58.7,58.7,54.1,84.44,0,0,2740.41,1117.22,610.51,862.98,97.55,26.12,26.03
12/9/2018 21:00:00,Sunday,57.2,57.2,46.4,67.14,0,0,2530.38,1072.3,552.6,762.81,93.91,24.92,23.84
12/9/2018 22:00:00,Sunday,55.4,55.4,46.4,71.66,4.7,0,2281.76,976.03,476.75,701.75,83.07,22.49,21.67
12/9/2018 23:00:00,Sunday,53.1,53.1,49.5,87.42,0.9,0,1980.6,836.02,409.74,630.88,65.88,19.27,18.81
12/10/2018 0:00:00,Monday,53.6,53.6,46.4,76.52,0,0,1713.06,695.22,359.48,573.01,51.7,17.38,16.27
12/10/2018 1:00:00,Monday,53.6,53.6,48.2,81.88,0,0,1535.14,607.27,310.93,537.68,48.09,16.58,14.59
12/10/2018 2:00:00,Monday,51.8,51.8,49.9,93.16,0,0,1456.07,579.56,292.71,508.2,45.45,16.31,13.84
12/10/2018 3:00:00,Monday,51.8,51.8,46.4,81.75,0,0,1402.23,563.31,276.86,491.27,41.12,16.35,13.32
12/10/2018 4:00:00,Monday,51.8,51.8,48.2,87.48,0,0,1464.17,599.66,282.44,507.76,43.5,16.9,13.91
12/10/2018 5:00:00,Monday,49.4,49.4,47.9,94.68,0,0,1615.89,681.47,310.34,541.91,47.14,19.69,15.34
12/10/2018 6:00:00,Monday,51.8,51.8,46.4,81.75,0,0,2425.91,1075.06,485.23,748.9,64.29,29.39,23.04
12/10/2018 7:00:00,Monday,48.8,48.8,47.9,96.65,0.6,0,3029.97,1329.43,659.54,890.1,88.87,33.24,28.79
12/10/2018 8:00:00,Monday,52.4,52.4,50.9,94.37,0.8,0,3308.33,1418.8,733.84,989.62,103.05,31.59,31.43
12/10/2018 9:00:00,Monday,61.1,61.1,54.5,78.85,0.8,0,3347.4,1453.61,725.93,982.9,123.05,29.71,32.2
12/10/2018 10:00:00,Monday,67.7,67.7,51.8,56.75,3,0,3455.92,1447.75,720.86,1091.58,134.11,28.87,32.75
12/10/2018 11:00:00,Monday,71,71,52.4,51.81,4,0,3433.13,1385.8,720.4,1138.78,128.39,27.14,32.62
12/10/2018 12:00:00,Monday,74.6,74.6,51.5,44.41,4,0,3283.37,1326.54,718.22,1053.37,128.02,26.02,31.2
12/10/2018 13:00:00,Monday,74.9,74.9,51.5,43.96,4,0,3019.07,1218.61,635.02,982.71,129.17,24.87,28.69
12/10/2018 14:00:00,Monday,73.4,73.4,56.8,56.1,2.8,0,2849.26,1168.2,579.45,926.2,124.55,23.8,27.06
12/10/2018 15:00:00,Monday,73.4,73.4,59,60.66,4.9,0,2827.98,1111.83,569.19,970.99,127.18,22.27,26.52
12/10/2018 16:00:00,Monday,71.6,71.6,59.3,65.16,3,0,2793.89,1118.32,553.67,948.5,124.17,22.69,26.54
12/10/2018 17:00:00,Monday,67.9,67.9,58.4,71.71,0.8,0,2834.65,1140.89,586.54,937.8,117.39,25.11,26.92
12/10/2018 18:00:00,Monday,66.2,66.2,59.3,78.4,0.8,0,3247.41,1336.74,677.92,1047.81,125.4,28.7,30.84
12/10/2018 19:00:00,Monday,64.4,64.4,51.8,63.62,4.7,0,3209.28,1314.76,681.14,1035.97,118.67,28.71,30.03
12/10/2018 20:00:00,Monday,61.6,61.6,55.2,79.26,3.4,0,2926.13,1216.5,604.16,934.49,115.81,27.37,27.8
12/10/2018 21:00:00,Monday,60.8,60.8,53.6,77.15,3.4,0,2747.34,1193.07,573.63,832.67,96.11,25.77,26.09
12/10/2018 22:00:00,Monday,60.8,60.8,53.6,77.15,4.7,0,2457.99,1051.91,531.03,740.63,87.84,23.22,23.36
12/10/2018 23:00:00,Monday,56.1,56.1,54.1,92.92,1.1,0,2218.64,928.29,469.36,708.41,71.97,19.53,21.08
12/11/2018 0:00:00,Tuesday,57.2,57.2,51.8,82.13,0,0,1822.77,750.04,372.2,607.7,58.6,16.92,17.31
12/11/2018 1:00:00,Tuesday,55.4,55.4,51.8,87.66,0,0,1609.9,653.86,322.37,549.14,52.5,16.73,15.3
12/11/2018 2:00:00,Tuesday,54.2,54.2,52.8,94.84,0,0,1506.28,609.98,296.33,520.81,48.3,16.55,14.31
12/11/2018 3:00:00,Tuesday,53.6,53.6,50,87.57,4.7,0,1446.16,595.39,273.4,500.44,46.48,16.71,13.74
12/11/2018 4:00:00,Tuesday,53.6,53.6,50,87.57,0,0,1429.89,593.12,270.02,491.35,44.7,17.12,13.58
12/11/2018 5:00:00,Tuesday,51.2,51.2,49,92.26,0,0,1665.11,716.25,312.6,554.4,46.05,19.98,15.83
12/11/2018 6:00:00,Tuesday,53.6,53.6,50,87.57,5.8,0,2332.1,1036.04,455.21,722.14,66.81,29.75,22.15
12/11/2018 7:00:00,Tuesday,50.9,50.9,48.5,91.43,0.8,0,3084.41,1342.58,661.74,934.16,83.73,32.89,29.31
12/11/2018 8:00:00,Tuesday,52.6,52.6,50.3,91.81,0.8,0,3359.24,1454.05,735.12,1000.58,106.16,31.41,31.92
12/11/2018 9:00:00,Tuesday,57.8,57.8,53.6,85.85,3.6,0,3337.47,1421.18,709.79,1012.99,131.53,30.27,31.71
12/11/2018 10:00:00,Tuesday,62.9,62.9,54.8,74.82,1.5,0,3570.03,1478.18,713.42,1176.04,138.04,30.2,34.15
12/11/2018 11:00:00,Tuesday,65.7,65.7,55.3,69.02,2.4,0,3540.41,1454,719.89,1168.19,135.76,28.93,33.64
12/11/2018 12:00:00,Tuesday,68,68,56.3,66.17,2.7,0,3379.54,1355.45,692.27,1137.76,134.44,27.45,32.17
12/11/2018 13:00:00,Tuesday,69.8,69.8,54.5,58.27,2.7,0,3068.83,1226.21,648.65,1002.61,136.74,25.46,29.16
12/11/2018 14:00:00,Tuesday,71.2,71.2,57.9,62.83,3.6,0,2916.43,1164.33,596.14,982.54,122.05,23.65,27.72
12/11/2018 15:00:00,Tuesday,71.3,71.3,59.3,65.83,2.8,0,2891.83,1140.46,583.93,988.22,128.71,23.05,27.46
12/11/2018 16:00:00,Tuesday,71.3,71.3,59.3,65.83,2.7,0,2888.2,1152.09,573.69,989.61,121.93,23.11,27.77
12/11/2018 17:00:00,Tuesday,66.3,66.3,59.5,78.87,1,0,2895.13,1151.72,566.8,996.15,127.22,25.74,27.5
12/11/2018 18:00:00,Tuesday,63.2,63.2,56.3,78.16,0.6,0,3319.84,1359.48,686.08,1075.14,138.22,29.38,31.54
12/11/2018 19:00:00,Tuesday,64.4,64.4,51.8,63.62,3.4,0,3261.11,1363.71,662.93,1040.53,133.55,29.41,30.98
12/11/2018 20:00:00,Tuesday,59.1,59.1,54.3,83.99,1.1,0,2982.88,1275.7,584.4,952.77,113.38,28.3,28.33
12/11/2018 21:00:00,Tuesday,60.8,60.8,51.8,72.22,0,0,2680.78,1169.53,538.63,815.15,105.14,26.87,25.46
12/11/2018 22:00:00,Tuesday,60.8,60.8,51.8,72.22,3.4,0,2438.68,1038.3,518.04,745.19,90.16,23.82,23.17
12/11/2018 23:00:00,Tuesday,58,58,55.9,92.58,2.3,0,2118.99,880.25,442.66,681.77,74.17,20,20.14
12/12/2018 0:00:00,Wednesday,59,59,53.6,82.26,3.4,0,1816.26,740.02,369.53,610.42,61.02,18.16,17.11
12/12/2018 1:00:00,Wednesday,59,59,55.4,87.84,0,0,1630.73,664.13,313.28,562.54,57.95,17.45,15.38
12/12/2018 2:00:00,Wednesday,57.2,57.2,55.7,94.74,1.6,0,1509.15,610.59,283.28,532.11,51.71,17.11,14.35
12/12/2018 3:00:00,Wednesday,59,59,55.4,87.84,6.9,0,1483.86,610.19,276.44,514.78,51.28,17.07,14.1
12/12/2018 4:00:00,Wednesday,59,59,55.4,87.84,3.4,0,1487.99,618.75,274.6,511.71,50.9,17.9,14.13
12/12/2018 5:00:00,Wednesday,57.7,57.7,56.2,94.8,1.1,0,1661.79,702.12,313.56,560.31,48.85,21.16,15.79
12/12/2018 6:00:00,Wednesday,57.2,57.2,53.6,87.75,3.4,0,2341.51,1014.76,462.75,740.66,70.59,30.51,22.24
12/12/2018 7:00:00,Wednesday,57.2,57.2,56.6,97.83,2.4,0,3147.88,1367.39,655.73,962.19,98.44,34.22,29.91
12/12/2018 8:00:00,Wednesday,57.3,57.3,56.6,97.44,3.6,0,3218.39,1365.76,683.01,987.76,118.6,32.69,30.57
12/12/2018 9:00:00,Wednesday,59.3,59.3,56.9,91.73,2.8,0,3373.58,1483.38,717.24,971.06,138.54,31.32,32.04
12/12/2018 10:00:00,Wednesday,64.4,64.4,55.1,71.79,5.3,0,3606.85,1489.06,760.76,1150.92,141.03,30.82,34.26
12/12/2018 11:00:00,Wednesday,67.2,67.2,57,69.61,2.9,0,3555.64,1465.74,750.21,1136.99,140.28,28.76,33.66
12/12/2018 12:00:00,Wednesday,68,68,56.3,66.17,3,0,3355.46,1354.16,699.39,1111.35,132.88,26.91,30.77
12/12/2018 13:00:00,Wednesday,68.1,68.1,56.5,66.58,5,0,3101.04,1259.16,656.1,997.1,132.75,26.47,29.46
12/12/2018 14:00:00,Wednesday,70,70,57.6,64.82,3.6,0,2928.01,1150.56,644.71,962.08,118.66,24.19,27.81
12/12/2018 15:00:00,Wednesday,68.3,68.3,57.6,68.58,3.2,0,2942.04,1171.33,615.42,980.41,123.3,23.62,27.96
12/12/2018 16:00:00,Wednesday,68.1,68.1,56.1,65.4,2.9,0,2845.28,1138.71,605.23,965.24,85.86,23.21,27.03
12/12/2018 17:00:00,Wednesday,66.2,66.2,57.5,73.52,0.6,0,2970.79,1217.2,631.87,974.5,93.45,25.55,28.22
12/12/2018 18:00:00,Wednesday,62.9,62.9,60.5,91.78,0.6,0,3265.63,1395.48,690.14,1022.99,96.31,29.68,31.03
12/12/2018 19:00:00,Wednesday,62.6,62.6,51.8,67.77,4.7,0,3199.48,1321.46,714.06,1005.95,98.71,29.54,29.76
12/12/2018 20:00:00,Wednesday,61.5,61.5,59.4,92.67,0,0,3097.81,1293.85,705.41,931.42,109.6,28.11,29.42
12/12/2018 21:00:00,Wednesday,60.8,60.8,53.6,77.15,5.8,0,2676.94,1155.31,581.26,781.43,106.75,26.76,25.43
12/12/2018 22:00:00,Wednesday,60.8,60.8,53.6,77.15,3.4,0,2412.19,1023.86,525.64,723.85,91.86,24.07,22.91
12/12/2018 23:00:00,Wednesday,59.5,59.5,57.8,94.24,1.3,0,2139.75,899.47,467.62,659.07,72.91,20.35,20.33
12/13/2018 0:00:00,Thursday,59,59,55.4,87.84,4.7,0,1831.82,762.62,391.82,583.9,57.38,18.7,17.4
12/13/2018 1:00:00,Thursday,57.2,57.2,53.6,87.75,6.9,0,1657.05,676.86,349.86,545.82,50.83,17.93,15.75
12/13/2018 2:00:00,Thursday,56.9,56.9,55.3,94.44,1.6,0,1549.66,639.12,320.6,512.18,45.59,17.44,14.73
12/13/2018 3:00:00,Thursday,55.4,55.4,50,82.01,3.4,0,1489.08,614.16,306.64,492.05,44.57,17.52,14.14
12/13/2018 4:00:00,Thursday,55.4,55.4,50,82.01,5.8,0,1502.49,626.62,302.49,492.77,48.35,17.96,14.3
12/13/2018 5:00:00,Thursday,54.1,54.1,52.7,95.08,0.9,0,1661.68,717.98,332.23,525.48,49,21.2,15.79
12/13/2018 6:00:00,Thursday,55.4,55.4,50,82.01,0,0,2310.84,1028.63,471.62,692.56,65.53,30.56,21.94
12/13/2018 7:00:00,Thursday,53.6,53.6,53,97.8,2.7,0,3053.31,1328.7,650.3,921.8,89.89,33.6,29.02
12/13/2018 8:00:00,Thursday,55.3,55.3,53.2,92.44,2.8,0,3314.94,1411.81,722.34,1002.19,114.31,32.8,31.49
12/13/2018 9:00:00,Thursday,57.2,57.2,53.3,86.78,2.8,0,3349.88,1439.76,727.31,990.67,129.02,31.29,31.83
12/13/2018 10:00:00,Thursday,60.8,60.8,53.6,77.16,3.4,0,3607.25,1442.47,796.12,1162.92,140.97,30.5,34.27
12/13/2018 11:00:00,Thursday,65.7,65.7,53.1,63.94,2.8,0,3555,1422.14,776.73,1161.26,132.63,28.47,33.77
12/13/2018 12:00:00,Thursday,66.2,66.2,53,62.44,5.3,0,3358.2,1318.91,733.12,1116.95,130.91,26.41,31.9
12/13/2018 13:00:00,Thursday,68,68,53,58.68,1.2,0,3053.48,1222.95,668.88,983.69,123.61,25.34,29.01
12/13/2018 14:00:00,Thursday,69.2,69.2,55.2,60.88,4.1,0,2945.09,1160.22,642.22,977.01,113.73,23.93,27.98
12/13/2018 15:00:00,Thursday,68,68,54.5,61.98,4.1,0,2916.57,1143.5,610.47,995.55,116,23.35,27.7
12/13/2018 16:00:00,Thursday,67.7,67.7,56,66.13,4,0,2889.4,1115.43,642.09,966.17,115.01,23.24,27.46
12/13/2018 17:00:00,Thursday,64.4,64.4,56.6,75.9,1,0,3019.74,1173.37,663.76,1007.08,121.43,25.43,28.67
12/13/2018 18:00:00,Thursday,61.1,61.1,56,83.26,1.5,0,3312.82,1348.48,715.78,1089.31,98.02,29.76,31.47
12/13/2018 19:00:00,Thursday,60.8,60.8,51.8,72.22,3.4,0,3288.24,1363.47,727.03,1048.03,88.72,29.74,31.25
12/13/2018 20:00:00,Thursday,59.1,59.1,53.4,81.35,5.8,0,3117.83,1318.93,658.66,988.65,93.2,28.78,29.61
12/13/2018 21:00:00,Thursday,57.2,57.2,51.8,82.13,5.8,0,2684.22,1170.42,576.46,807.19,77.5,27.14,25.51
12/13/2018 22:00:00,Thursday,57.2,57.2,51.8,82.13,5.8,0,2472.62,1083.58,527.76,742.64,70.68,24.48,23.48
12/13/2018 23:00:00,Thursday,54.7,54.7,52.4,91.97,2.9,0,2152.38,902.45,453.55,697.64,57.88,20.42,20.44
12/14/2018 0:00:00,Friday,55.4,55.4,51.8,87.66,4.7,0,1833.26,741.97,382.62,626.33,46.3,18.62,17.42
12/14/2018 1:00:00,Friday,55.4,55.4,51.8,87.66,4.7,0,1662.39,678.58,327.52,584.2,38.27,18.03,15.79
12/14/2018 2:00:00,Friday,53,53,52,96.41,2.3,0,1550.17,627.42,297.15,559.08,34.36,17.43,14.73
12/14/2018 3:00:00,Friday,51.8,51.8,50,93.55,4.7,0,1488.49,607.2,287.4,529.1,33.01,17.63,14.15
12/14/2018 4:00:00,Friday,51.8,51.8,50,93.55,5.8,0,1495.18,620.87,274.36,533.57,34,18.11,14.27
12/14/2018 5:00:00,Friday,50.6,50.6,50.1,98.16,2.1,0,1680.43,724.31,308.28,575.44,35.43,21.11,15.86
12/14/2018 6:00:00,Friday,48.2,46.3,48.2,100,4.7,0,2371.21,1046.86,469.86,749.02,51.9,31.04,22.53
12/14/2018 7:00:00,Friday,49.6,49,49.6,100,3.2,0,3184.17,1372.97,701.82,972.12,72.43,34.57,30.26
12/14/2018 8:00:00,Friday,51.8,51.8,51.8,99.98,3.9,0,3455.59,1483.21,768.51,1043.3,94.08,33.65,32.84
12/14/2018 9:00:00,Friday,54.5,54.5,53,94.68,3.6,0,3503.68,1515.83,736.36,1075.74,109.12,33.35,33.28
12/14/2018 10:00:00,Friday,59.6,59.6,54.8,84.14,2.4,0,3707.56,1485.44,810.16,1238.15,106.47,32.12,35.22
12/14/2018 11:00:00,Friday,65,65,53.3,65.82,3.7,0,3637.27,1500.23,780.95,1175,116.63,29.9,34.56
12/14/2018 12:00:00,Friday,67.4,67.4,52.1,57.99,6.9,0,3526.28,1410.84,804.22,1135.51,113.85,28.35,33.51
12/14/2018 13:00:00,Friday,69.2,69.2,53.3,56.96,9,0,3155.63,1288.11,699.75,994.24,117.48,26.06,29.99
12/14/2018 14:00:00,Friday,69.8,69.8,53.6,56.48,5.4,0,2906.17,1162.96,658.35,930.7,101.85,24.7,27.61
12/14/2018 15:00:00,Friday,69.8,69.8,53,55.17,5.5,0,2892.68,1147.88,626.8,960.37,106.63,23.52,27.48
12/14/2018 16:00:00,Friday,68,68,51.5,55.54,6.4,0,2829.42,1130.24,612.98,934.72,101.11,23.48,26.89
12/14/2018 17:00:00,Friday,64.6,64.6,53.1,66.25,5.2,0,2919.72,1198.97,602.17,959.51,105.73,25.6,27.74
12/14/2018 18:00:00,Friday,62.3,62.3,54.2,74.76,5.1,0,3345.52,1424.76,706.65,1040.43,111.76,30.14,31.78
12/14/2018 19:00:00,Friday,60.8,60.8,50,67.56,6.9,0,3297.21,1367.84,726.93,1034.26,106.91,29.95,31.32
12/14/2018 20:00:00,Friday,55.8,55.8,52.3,87.85,1.9,0,3079.17,1306.6,657.69,958.41,97.87,29.34,29.26
12/14/2018 21:00:00,Friday,57.2,57.2,50,76.84,4.7,0,2725.9,1189.07,592.48,805.6,85.15,27.71,25.89
12/14/2018 22:00:00,Friday,57.2,57.2,50,76.84,4.7,0,2520.44,1075.7,548.55,774.71,72.47,25.06,23.95
12/14/2018 23:00:00,Friday,52.7,52.7,51.1,94.44,0.9,0,2174.93,922.85,458.74,688.55,62.64,21.49,20.66
12/15/2018 0:00:00,Saturday,53.6,53.6,50,87.57,4.7,0,1841.17,776.83,376.26,603.75,47.92,18.92,17.49
12/15/2018 1:00:00,Saturday,51.8,51.8,50,93.55,4.7,0,1661.17,701.3,325.98,558.98,41.32,17.81,15.78
12/15/2018 2:00:00,Saturday,50.9,50.9,49.9,96.38,0.9,0,1545.2,653.13,298.25,523.03,38.48,17.62,14.69
12/15/2018 3:00:00,Saturday,50,48.4,48.2,93.5,4.7,0,1484.86,635.52,283.51,498.48,35.65,17.58,14.12
12/15/2018 4:00:00,Saturday,50,47.7,48.2,93.5,5.8,0,1502.14,649.24,279.73,504.68,36.2,18.02,14.27
12/15/2018 5:00:00,Saturday,49.1,49.1,49.1,99.77,2.7,0,1672.32,734.89,313.27,549.37,38.33,20.59,15.87
12/15/2018 6:00:00,Saturday,48.2,46.3,46.4,93.45,4.7,0,2206.67,973.99,435.61,699.85,49.28,26.98,20.96
12/15/2018 7:00:00,Saturday,49.7,48.7,47.9,93.5,3.8,0,2925.85,1292.32,623.04,882.57,69.42,30.7,27.8
12/15/2018 8:00:00,Saturday,49.5,49.5,48.3,95.59,2.6,0,3298.11,1430.74,720.71,996.86,86.01,32.45,31.34
12/15/2018 9:00:00,Saturday,51.8,51.8,48.2,87.48,3,0,3385.83,1501.48,724.57,999.94,94.98,32.69,32.17
