TIMESLOT,Actual,Predicted
2018-12-21 18:00:00,3442.8,3197.9461148630053
2018-12-21 19:00:00,3455.88,3442.1869227134953
2018-12-21 20:00:00,3273.71,3387.0482947815326
2018-12-21 21:00:00,2922.82,3121.3796847032745
2018-12-21 22:00:00,2704.02,2796.9809384214304
2018-12-21 23:00:00,2303.08,2487.0492208072787
2018-12-22 00:00:00,1915.84,1913.1336648388676
2018-12-22 01:00:00,1708.29,1650.9650503820028
2018-12-22 02:00:00,1592.35,1590.7437628364044
2018-12-22 03:00:00,1522.83,1532.979848387302
2018-12-22 04:00:00,1536.74,1521.6787921389732
2018-12-22 05:00:00,1727.64,1657.3069667652735
2018-12-22 06:00:00,2276.35,2386.0015341580875
2018-12-22 07:00:00,2994.37,3157.029809770647
2018-12-22 08:00:00,3490.28,3467.033513839925
2018-12-22 09:00:00,3604.26,3628.630489045397
2018-12-22 10:00:00,3745.53,3746.216098625792
2018-12-22 11:00:00,3755.49,3729.2663055103267
2018-12-22 12:00:00,3504.65,3520.774331873121
2018-12-22 13:00:00,3198.85,3229.935777952785
2018-12-22 14:00:00,2948.69,2962.4100556018084
2018-12-22 15:00:00,2873.67,2868.3038687632334
2018-12-22 16:00:00,2783.22,2820.3169347785183
2018-12-22 17:00:00,2930.78,2929.770954890804
2018-12-22 18:00:00,3296.39,3185.3287430757273
2018-12-22 19:00:00,3288.96,3330.6934161161394
2018-12-22 20:00:00,3069.6,3167.1719095021
2018-12-22 21:00:00,2836.73,2856.9035476335735
2018-12-22 22:00:00,2555.73,2657.38726356857
2018-12-22 23:00:00,2202.79,2245.71736373045
2018-12-23 00:00:00,1845.02,1928.497045720998
2018-12-23 01:00:00,1649.47,1654.4339568094588
2018-12-23 02:00:00,1529.37,1581.1732011962629
2018-12-23 03:00:00,1448.03,1485.9255724844918
2018-12-23 04:00:00,1456.26,1491.5540499762185
2018-12-23 05:00:00,1597.6,1625.1407774364923
2018-12-23 06:00:00,1952.25,2170.9138003767416
2018-12-23 07:00:00,2487.44,2661.317125765516
2018-12-23 08:00:00,3167.24,3106.6612229264624
2018-12-23 09:00:00,3518.41,3444.277373304939
2018-12-23 10:00:00,3851.33,3718.2919296328814
2018-12-23 11:00:00,3901.48,3774.4595972636957
2018-12-23 12:00:00,3778.36,3646.1375156652857
2018-12-23 13:00:00,3373.01,3389.771698709806
2018-12-23 14:00:00,3064.17,2991.2745625361094
2018-12-23 15:00:00,2833.56,2876.440709001947
2018-12-23 16:00:00,2720.94,2773.474294918293
2018-12-23 17:00:00,2777.22,2811.849167148332
2018-12-23 18:00:00,3133.52,3022.8183190427912
2018-12-23 19:00:00,3178.8,3183.0263793871054
2018-12-23 20:00:00,2908.63,3012.1511589171846
2018-12-23 21:00:00,2747.21,2781.159903219544
2018-12-23 22:00:00,2536.94,2494.6170489455208
2018-12-23 23:00:00,2188.86,2198.9012062089096
2018-12-24 00:00:00,1828.28,1848.0764395247375
2018-12-24 01:00:00,1642.26,1635.9161451716589
2018-12-24 02:00:00,1562.16,1576.7853255846762
2018-12-24 03:00:00,1496.36,1537.883459671043
2018-12-24 04:00:00,1512.91,1523.662450464986
2018-12-24 05:00:00,1678.43,1624.74268204582
2018-12-24 06:00:00,2294.03,2172.389499420163
2018-12-24 07:00:00,3096.07,2972.0755426613405
2018-12-24 08:00:00,3475.26,3543.252308092331
2018-12-24 09:00:00,3530.38,3698.9641183234094
2018-12-24 10:00:00,3946.51,3808.3362234949504
2018-12-24 11:00:00,3962.73,3971.404880786394
2018-12-24 12:00:00,3733.39,3805.606587647449
2018-12-24 13:00:00,3352.61,3527.7991002922063
2018-12-24 14:00:00,3138.76,3149.1063788924866
2018-12-24 15:00:00,2989.67,3051.8583705675005
2018-12-24 16:00:00,2937.67,2917.9911339251707
2018-12-24 17:00:00,3135.27,3049.525558840989
2018-12-24 18:00:00,3485.13,3333.5561102226434
2018-12-24 19:00:00,3351.11,3439.59800002427
2018-12-24 20:00:00,3241.1,3203.9609772839585
2018-12-24 21:00:00,2931.53,2906.3784950168597
2018-12-24 22:00:00,2691.19,2673.6897336377924
